,state,date,Unnamed: 0.1.1,zipcode,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,mintemp,maxtemp,avgtemp,totalsnow,sunhour
822,Florida,2021-06-21,,33400.790322580644,28.951612903225808,7.388709677419354,76.14516129032258,9.53225806451613,1017.1209677419355,58.79032258064516,29.411290322580644,21.975806451612904,26.532258064516128,18.120967741935484,29.411290322580644,24.483870967741936,28.951612903225808,27.31451612903226,0.0,11.762903225806456
3187,South Carolina,2021-06-21,,29532.041666666668,29.25,5.574999999999999,78.0,9.041666666666666,1012.5,71.04166666666667,27.375,21.25,24.958333333333332,26.958333333333332,27.375,17.875,29.25,26.375,0.0,10.475
1178,Georgia,2021-06-21,,30543.870967741936,28.225806451612904,7.990322580645163,84.3225806451613,8.129032258064516,1012.7096774193549,81.12903225806451,26.161290322580644,20.903225806451612,24.0,18.774193548387096,26.161290322580644,20.64516129032258,28.225806451612904,24.967741935483872,0.0,9.322580645161294
2419,Nevada,2021-06-21,,89162.375,38.0,0.0,10.75,10.0,1006.125,1.5,31.75,-5.375,32.0,26.875,31.75,24.375,38.0,33.25,0.0,14.475
230,Arizona,2021-06-21,,85389.73333333334,39.266666666666666,0.0,24.866666666666667,10.0,1007.8666666666667,3.066666666666667,33.53333333333333,9.666666666666666,33.4,23.533333333333335,33.53333333333333,28.4,39.266666666666666,34.4,0.0,14.206666666666665
1179,Georgia,2021-06-22,,30543.870967741936,22.806451612903224,13.841935483870968,89.3225806451613,8.548387096774194,1013.516129032258,82.58064516129032,23.193548387096776,19.967741935483872,21.870967741935484,17.741935483870968,22.35483870967742,20.516129032258064,22.806451612903224,21.64516129032258,0.0,9.329032258064517
2420,Nevada,2021-06-22,,89162.375,36.125,0.0,12.25,10.0,1007.125,25.375,29.75,-4.75,30.0,23.75,29.75,22.75,36.125,31.625,0.0,14.3375
3188,South Carolina,2021-06-22,,29532.041666666668,26.708333333333332,3.120833333333333,75.41666666666667,9.5,1013.5,60.958333333333336,26.291666666666668,19.791666666666668,24.625,27.333333333333332,26.291666666666668,22.375,26.708333333333332,24.75,0.0,11.137499999999998
231,Arizona,2021-06-22,,85389.73333333334,37.266666666666666,0.0,23.6,10.0,1008.4,18.133333333333333,31.866666666666667,8.466666666666667,32.13333333333333,16.533333333333335,31.866666666666667,27.533333333333335,37.266666666666666,33.266666666666666,0.0,14.09333333333333
823,Florida,2021-06-22,,33400.790322580644,31.10483870967742,8.116935483870968,73.30645161290323,9.629032258064516,1016.3629032258065,56.13709677419355,31.10483870967742,22.193548387096776,27.862903225806452,22.93548387096774,31.10483870967742,25.129032258064516,31.10483870967742,28.693548387096776,0.0,11.713709677419363
2421,Nevada,2021-06-23,,89162.375,33.875,0.2625,19.875,9.875,1008.5,26.25,28.25,2.375,29.0,20.75,28.25,23.375,33.875,30.375,0.0,14.1
232,Arizona,2021-06-23,,85389.73333333334,34.666666666666664,1.4466666666666668,25.4,10.0,1008.8,49.86666666666667,31.466666666666665,10.266666666666667,31.733333333333334,12.733333333333333,31.466666666666665,27.0,34.666666666666664,32.4,0.0,12.280000000000001
824,Florida,2021-06-23,,33400.790322580644,29.669354838709676,7.894354838709678,70.76612903225806,9.524193548387096,1018.7177419354839,53.87903225806452,28.81451612903226,20.588709677419356,26.467741935483872,17.322580645161292,28.81451612903226,23.346774193548388,29.669354838709676,27.451612903225808,0.0,12.292741935483871
3189,South Carolina,2021-06-23,,29532.041666666668,26.333333333333332,4.891666666666667,80.95833333333333,9.583333333333334,1018.2083333333334,75.0,24.416666666666668,19.125,22.791666666666668,17.666666666666668,24.291666666666668,19.416666666666668,26.333333333333332,23.708333333333332,0.0,10.050000000000002
1180,Georgia,2021-06-23,,30543.870967741936,30.032258064516128,2.0451612903225804,69.06451612903226,9.193548387096774,1017.8064516129032,34.83870967741935,24.93548387096774,16.870967741935484,23.903225806451612,9.741935483870968,24.93548387096774,18.516129032258064,30.032258064516128,25.451612903225808,0.0,13.051612903225807
2422,Nevada,2021-06-24,,89162.375,34.875,0.65,25.5,10.0,1009.875,12.75,28.0,4.125,28.25,16.375,28.0,21.375,34.875,30.0,0.0,14.3625
3190,South Carolina,2021-06-24,,29532.041666666668,26.875,4.645833333333333,76.08333333333333,9.041666666666666,1021.8333333333334,62.291666666666664,24.041666666666668,18.083333333333332,22.958333333333332,19.833333333333332,24.041666666666668,19.291666666666668,26.875,23.875,0.0,11.279166666666669
233,Arizona,2021-06-24,,85389.73333333334,37.2,1.22,31.466666666666665,10.0,1009.0666666666667,23.2,32.6,12.6,32.06666666666667,16.2,32.53333333333333,27.666666666666668,37.2,32.93333333333333,0.0,13.793333333333331
1181,Georgia,2021-06-24,,30543.870967741936,28.903225806451612,1.5645161290322582,70.7741935483871,9.67741935483871,1020.8709677419355,57.87096774193548,25.0,17.548387096774192,24.032258064516128,19.129032258064516,25.0,19.903225806451612,28.903225806451612,24.870967741935484,0.0,11.458064516129037
825,Florida,2021-06-24,,33400.790322580644,29.427419354838708,6.041935483870968,72.46774193548387,9.451612903225806,1018.9677419354839,56.096774193548384,28.5,20.782258064516128,26.169354838709676,20.362903225806452,28.5,23.330645161290324,29.427419354838708,27.241935483870968,0.0,11.53951612903226
3191,South Carolina,2021-06-25,,29532.041666666668,28.75,1.625,68.625,9.875,1022.1666666666666,41.041666666666664,25.541666666666668,17.5,24.083333333333332,15.208333333333334,25.541666666666668,19.833333333333332,28.75,25.208333333333332,0.0,11.633333333333335
1182,Georgia,2021-06-25,,30543.870967741936,29.580645161290324,0.42258064516129024,61.354838709677416,9.870967741935484,1021.0967741935484,24.70967741935484,25.0,15.64516129032258,24.161290322580644,16.0,25.0,19.032258064516128,29.580645161290324,25.29032258064516,0.0,13.583870967741937
234,Arizona,2021-06-25,,85389.73333333334,39.06666666666667,0.0,20.466666666666665,10.0,1007.8,2.8666666666666667,33.06666666666667,6.6,33.46666666666667,14.4,33.06666666666667,28.266666666666666,39.06666666666667,34.6,0.0,14.206666666666665
2423,Nevada,2021-06-25,,89162.375,35.625,0.1375,18.0,10.0,1009.125,7.75,28.75,-0.5,29.75,14.5,28.75,23.375,35.625,31.375,0.0,14.35
826,Florida,2021-06-25,,33400.790322580644,29.362903225806452,4.44758064516129,71.70967741935483,9.669354838709678,1018.0887096774194,56.41129032258065,29.04032258064516,21.06451612903226,26.701612903225808,23.846774193548388,29.04032258064516,24.201612903225808,29.362903225806452,27.362903225806452,0.0,11.641129032258064
827,Florida,2021-06-26,,33400.790322580644,31.056451612903224,1.6604838709677407,68.95967741935483,9.943548387096774,1016.0564516129032,50.524193548387096,30.129032258064516,21.080645161290324,27.637096774193548,19.18548387096774,30.129032258064516,24.919354838709676,31.056451612903224,28.5,0.0,12.133064516129034
235,Arizona,2021-06-26,,85389.73333333334,39.8,0.0,13.933333333333334,10.0,1005.3333333333334,1.6,33.53333333333333,2.3333333333333335,34.0,11.0,33.53333333333333,29.2,39.8,35.13333333333333,0.0,14.206666666666665
1183,Georgia,2021-06-26,,30543.870967741936,28.838709677419356,2.0677419354838706,74.90322580645162,9.419354838709678,1019.0,67.03225806451613,25.903225806451612,19.258064516129032,24.419354838709676,15.096774193548388,25.903225806451612,20.612903225806452,28.838709677419356,25.516129032258064,0.0,10.25483870967742
2424,Nevada,2021-06-26,,89162.375,38.625,0.0,13.75,10.0,1008.25,1.5,31.0,-2.0,31.375,13.0,31.0,23.125,38.625,32.875,0.0,14.475
3192,South Carolina,2021-06-26,,29532.041666666668,26.708333333333332,8.262500000000001,82.45833333333333,8.5,1020.5,75.41666666666667,25.416666666666668,20.333333333333332,23.5,18.25,25.416666666666668,20.958333333333332,26.708333333333332,24.625,0.0,9.225000000000003
828,Florida,2021-06-27,,33400.790322580644,31.31451612903226,2.3443548387096773,67.90322580645162,9.774193548387096,1016.2983870967741,48.45161290322581,30.274193548387096,20.967741935483872,27.89516129032258,23.782258064516128,30.274193548387096,25.048387096774192,31.31451612903226,28.701612903225808,0.0,12.27016129032258
1184,Georgia,2021-06-27,,30543.870967741936,30.612903225806452,0.8387096774193548,69.45161290322581,9.516129032258064,1019.6451612903226,49.806451612903224,27.387096774193548,19.161290322580644,25.838709677419356,14.096774193548388,27.387096774193548,21.677419354838708,30.612903225806452,26.838709677419356,0.0,12.441935483870974
236,Arizona,2021-06-27,,85389.73333333334,40.53333333333333,0.0,17.266666666666666,10.0,1003.0,5.466666666666667,34.53333333333333,5.933333333333334,34.86666666666667,13.333333333333334,34.46666666666667,29.666666666666668,40.53333333333333,36.0,0.0,14.206666666666665
2425,Nevada,2021-06-27,,89162.375,38.75,0.0,15.75,10.0,1005.875,0.0,31.875,2.875,33.125,19.0,31.875,26.75,38.75,34.25,0.0,14.475
3193,South Carolina,2021-06-27,,29532.041666666668,30.041666666666668,2.166666666666667,74.625,9.458333333333334,1020.7916666666666,51.166666666666664,28.041666666666668,20.666666666666668,26.041666666666668,13.458333333333334,28.041666666666668,22.708333333333332,30.041666666666668,27.166666666666668,0.0,11.770833333333329
829,Florida,2021-06-28,,33400.790322580644,31.096774193548388,1.358870967741935,68.54032258064517,9.919354838709678,1017.6209677419355,50.88709677419355,30.274193548387096,21.20967741935484,27.830645161290324,20.79032258064516,30.274193548387096,25.14516129032258,31.096774193548388,28.60483870967742,0.0,11.750000000000005
1185,Georgia,2021-06-28,,30543.870967741936,32.12903225806452,0.6612903225806451,63.25806451612903,9.935483870967742,1021.2258064516129,30.161290322580644,28.0,18.096774193548388,26.677419354838708,17.193548387096776,28.0,21.806451612903224,32.12903225806452,27.64516129032258,0.0,13.79032258064516
237,Arizona,2021-06-28,,85389.73333333334,37.733333333333334,0.006666666666666667,24.666666666666668,10.0,1003.7333333333333,3.8666666666666667,32.666666666666664,9.2,32.93333333333333,33.333333333333336,32.6,27.733333333333334,37.733333333333334,33.666666666666664,0.0,14.206666666666665
2426,Nevada,2021-06-28,,89162.375,39.25,0.1,15.875,10.0,1004.25,12.125,33.0,3.25,33.625,16.5,33.0,27.0,39.25,34.75,0.0,14.200000000000001
3194,South Carolina,2021-06-28,,29532.041666666668,29.958333333333332,2.4708333333333337,71.33333333333333,9.458333333333334,1022.4583333333334,42.375,28.125,20.083333333333332,26.166666666666668,19.416666666666668,28.125,22.708333333333332,29.958333333333332,27.208333333333332,0.0,12.245833333333335
238,Arizona,2021-06-29,,85389.73333333334,34.13333333333333,0.7133333333333333,36.666666666666664,10.0,1008.4666666666667,29.066666666666666,29.866666666666667,12.733333333333333,29.533333333333335,24.466666666666665,29.8,25.6,34.13333333333333,30.533333333333335,0.0,13.546666666666665
830,Florida,2021-06-29,,33400.790322580644,31.39516129032258,6.573387096774194,71.65322580645162,9.669354838709678,1019.1451612903226,52.41129032258065,30.81451612903226,21.919354838709676,27.846774193548388,21.137096774193548,30.81451612903226,25.427419354838708,31.39516129032258,28.838709677419356,0.0,11.961290322580648
1186,Georgia,2021-06-29,,30543.870967741936,30.129032258064516,3.664516129032258,73.12903225806451,9.35483870967742,1021.741935483871,62.83870967741935,27.483870967741936,19.93548387096774,25.580645161290324,14.387096774193548,27.483870967741936,21.806451612903224,30.129032258064516,26.451612903225808,0.0,10.835483870967742
3195,South Carolina,2021-06-29,,29532.041666666668,30.125,3.120833333333333,75.5,9.125,1022.5833333333334,53.541666666666664,28.458333333333332,20.833333333333332,26.125,14.916666666666666,28.458333333333332,22.583333333333332,30.125,27.25,0.0,12.166666666666666
2427,Nevada,2021-06-29,,89162.375,38.0,1.0875,23.75,10.0,1007.0,23.5,32.625,7.625,32.5,19.875,32.625,26.5,38.0,33.875,0.0,14.3625
239,Arizona,2021-06-30,,85389.73333333334,35.0,3.833333333333334,38.53333333333333,9.933333333333334,1009.8666666666667,53.6,30.6,14.066666666666666,29.933333333333334,18.4,30.6,26.066666666666666,35.0,30.666666666666668,0.0,11.739999999999998
1187,Georgia,2021-06-30,,30543.870967741936,32.12903225806452,5.819354838709677,72.12903225806451,9.03225806451613,1020.0645161290323,59.516129032258064,28.29032258064516,20.032258064516128,26.258064516129032,8.935483870967742,28.29032258064516,21.483870967741936,32.12903225806452,27.903225806451612,0.0,11.725806451612902
831,Florida,2021-06-30,,33400.790322580644,28.911290322580644,16.74354838709677,77.37903225806451,9.112903225806452,1019.0241935483871,64.4758064516129,29.306451612903224,22.06451612903226,26.572580645161292,19.048387096774192,29.306451612903224,24.64516129032258,28.911290322580644,27.193548387096776,0.0,10.95403225806452
3196,South Carolina,2021-06-30,,29532.041666666668,31.041666666666668,1.4999999999999998,72.83333333333333,9.75,1020.4166666666666,43.541666666666664,28.958333333333332,20.875,26.833333333333332,13.75,28.958333333333332,23.208333333333332,31.041666666666668,27.833333333333332,0.0,12.399999999999999
2428,Nevada,2021-06-30,,89162.375,36.125,3.1875000000000004,31.75,10.0,1009.0,27.125,30.25,10.375,30.5,14.5,30.25,24.625,36.125,31.875,0.0,13.8125
2429,Nevada,2021-07-01,,89162.375,35.25,1.4249999999999996,34.75,9.875,1009.375,43.125,29.5,11.875,29.5,13.25,29.5,24.25,35.25,30.875,0.0,13.175
3197,South Carolina,2021-07-01,,29532.041666666668,31.708333333333332,2.366666666666667,71.25,9.833333333333334,1016.0833333333334,46.875,29.5,20.708333333333332,27.083333333333332,20.125,29.5,23.541666666666668,31.708333333333332,28.25,0.0,12.762500000000001
240,Arizona,2021-07-01,,85389.73333333334,35.53333333333333,2.7866666666666666,43.13333333333333,9.733333333333333,1009.8666666666667,57.4,31.6,16.0,30.2,10.066666666666666,31.533333333333335,26.533333333333335,35.53333333333333,31.266666666666666,0.0,11.646666666666667
1188,Georgia,2021-07-01,,30543.870967741936,31.096774193548388,1.590322580645161,68.38709677419355,9.709677419354838,1015.8064516129032,41.25806451612903,28.225806451612904,19.451612903225808,26.322580645161292,10.548387096774194,28.225806451612904,22.419354838709676,31.096774193548388,27.70967741935484,0.0,13.303225806451609
832,Florida,2021-07-01,,33400.790322580644,30.629032258064516,13.773387096774188,73.43548387096774,9.379032258064516,1016.1370967741935,58.975806451612904,29.806451612903224,21.669354838709676,27.10483870967742,16.379032258064516,29.806451612903224,24.620967741935484,30.629032258064516,27.991935483870968,0.0,11.707258064516129
3198,South Carolina,2021-07-02,,29532.041666666668,28.333333333333332,17.991666666666664,81.25,8.875,1011.8333333333334,67.58333333333333,27.208333333333332,21.041666666666668,24.875,25.416666666666668,26.875,21.958333333333332,28.333333333333332,25.791666666666668,0.0,10.104166666666668
1189,Georgia,2021-07-02,,30543.870967741936,24.548387096774192,27.035483870967735,90.2258064516129,8.0,1012.2903225806451,78.0,24.322580645161292,20.870967741935484,22.06451612903226,16.774193548387096,23.06451612903226,18.483870967741936,24.548387096774192,22.677419354838708,0.0,9.28709677419355
241,Arizona,2021-07-02,,85389.73333333334,36.0,2.406666666666667,38.266666666666666,9.866666666666667,1009.7333333333333,42.266666666666666,31.933333333333334,15.066666666666666,30.666666666666668,9.2,31.866666666666667,26.666666666666668,36.0,32.13333333333333,0.0,13.140000000000002
833,Florida,2021-07-02,,33400.790322580644,30.338709677419356,3.595161290322579,70.11290322580645,9.71774193548387,1015.9354838709677,52.66129032258065,30.129032258064516,21.524193548387096,27.5,16.217741935483872,30.129032258064516,25.072580645161292,30.338709677419356,28.362903225806452,0.0,12.359677419354844
2430,Nevada,2021-07-02,,89162.375,36.75,1.725,24.875,9.75,1008.875,13.625,30.375,6.75,31.25,15.875,30.375,25.375,36.75,32.375,0.0,14.225
1190,Georgia,2021-07-03,,30543.870967741936,29.161290322580644,3.0064516129032257,71.58064516129032,7.516129032258065,1012.8064516129032,39.064516129032256,24.483870967741936,17.161290322580644,23.451612903225808,12.0,24.451612903225808,17.93548387096774,29.161290322580644,24.870967741935484,0.0,13.012903225806447
3199,South Carolina,2021-07-03,,29532.041666666668,29.208333333333332,10.075000000000001,72.45833333333333,7.833333333333333,1011.9166666666666,50.666666666666664,25.166666666666668,17.958333333333332,24.041666666666668,9.166666666666666,25.166666666666668,19.041666666666668,29.208333333333332,25.375,0.0,12.366666666666665
2431,Nevada,2021-07-03,,89162.375,37.75,0.2,23.5,10.0,1009.375,23.125,31.125,7.875,32.25,13.875,31.125,26.625,37.75,33.25,0.0,14.475
242,Arizona,2021-07-03,,85389.73333333334,35.93333333333333,0.66,37.0,10.0,1010.0,43.8,32.6,15.466666666666667,31.4,11.6,32.53333333333333,28.0,35.93333333333333,32.46666666666667,0.0,13.513333333333332
834,Florida,2021-07-03,,33400.790322580644,30.919354838709676,2.025806451612903,68.98387096774194,9.92741935483871,1015.4354838709677,39.38709677419355,31.096774193548388,21.782258064516128,28.169354838709676,21.725806451612904,31.096774193548388,25.79032258064516,30.919354838709676,28.919354838709676,0.0,12.134677419354835
2432,Nevada,2021-07-04,,89162.375,37.375,0.3375,22.375,10.0,1009.25,30.5,31.125,6.375,32.125,15.375,31.125,26.375,37.375,32.625,0.0,12.775
1191,Georgia,2021-07-04,,30543.870967741936,32.16129032258065,0.7451612903225807,55.193548387096776,9.709677419354838,1013.741935483871,15.03225806451613,26.451612903225808,14.709677419354838,25.677419354838708,10.096774193548388,26.451612903225808,19.806451612903224,32.16129032258065,27.129032258064516,0.0,13.680645161290318
243,Arizona,2021-07-04,,85389.73333333334,36.06666666666667,5.5,42.93333333333333,9.666666666666666,1010.6666666666666,52.8,32.86666666666667,17.0,31.2,16.866666666666667,32.8,27.933333333333334,36.06666666666667,32.13333333333333,0.0,12.873333333333337
3200,South Carolina,2021-07-04,,29532.041666666668,31.375,0.14583333333333331,56.041666666666664,9.958333333333334,1013.5833333333334,17.458333333333332,27.125,15.875,26.25,11.166666666666666,27.125,21.458333333333332,31.375,27.583333333333332,0.0,13.920833333333333
835,Florida,2021-07-04,,33400.790322580644,31.379032258064516,1.3741935483870968,69.08870967741936,9.870967741935484,1015.6048387096774,36.12096774193548,31.346774193548388,21.903225806451612,28.467741935483872,17.024193548387096,31.346774193548388,26.024193548387096,31.379032258064516,29.14516129032258,0.0,13.120161290322578
1192,Georgia,2021-07-05,,30543.870967741936,32.645161290322584,1.3225806451612907,59.29032258064516,9.935483870967742,1015.9677419354839,29.419354838709676,28.419354838709676,17.612903225806452,26.903225806451612,10.290322580645162,28.419354838709676,22.516129032258064,32.645161290322584,28.193548387096776,0.0,13.648387096774186
3201,South Carolina,2021-07-05,,29532.041666666668,33.083333333333336,0.004166666666666667,56.583333333333336,10.0,1016.25,13.458333333333334,29.25,17.25,27.75,13.0,29.25,23.041666666666668,33.083333333333336,29.25,0.0,14.195833333333333
2433,Nevada,2021-07-05,,89162.375,39.5,0.0,17.25,10.0,1008.625,0.25,32.5,3.5,33.0,13.125,32.5,26.125,39.5,34.5,0.0,14.475
244,Arizona,2021-07-05,,85389.73333333334,38.0,0.20666666666666664,31.466666666666665,10.0,1008.8666666666667,15.0,33.46666666666667,13.266666666666667,32.46666666666667,16.266666666666666,33.4,29.133333333333333,38.0,34.0,0.0,13.986666666666663
836,Florida,2021-07-05,,33400.790322580644,31.838709677419356,4.025000000000001,69.05645161290323,9.758064516129032,1016.0322580645161,48.5,31.330645161290324,21.741935483870968,28.45967741935484,19.467741935483872,31.330645161290324,25.983870967741936,31.838709677419356,29.379032258064516,0.0,12.50322580645161
245,Arizona,2021-07-06,,85389.73333333334,39.13333333333333,0.0,23.866666666666667,10.0,1007.9333333333333,12.333333333333334,34.666666666666664,10.133333333333333,33.86666666666667,16.933333333333334,34.666666666666664,30.333333333333332,39.13333333333333,35.0,0.0,14.193333333333332
3202,South Carolina,2021-07-06,,29532.041666666668,26.541666666666668,4.000000000000001,77.33333333333333,9.458333333333334,1019.4166666666666,52.375,26.416666666666668,20.0,24.25,15.541666666666666,26.416666666666668,20.708333333333332,26.541666666666668,24.458333333333332,0.0,11.670833333333336
837,Florida,2021-07-06,,33400.790322580644,27.927419354838708,28.89193548387097,80.7741935483871,8.701612903225806,1016.483870967742,69.03225806451613,28.927419354838708,22.612903225806452,25.95967741935484,33.87096774193548,28.927419354838708,23.266129032258064,27.927419354838708,26.411290322580644,0.0,10.23467741935484
1193,Georgia,2021-07-06,,30543.870967741936,27.483870967741936,12.348387096774195,81.7741935483871,8.774193548387096,1018.3548387096774,78.2258064516129,24.870967741935484,19.806451612903224,23.322580645161292,14.161290322580646,24.741935483870968,20.258064516129032,27.483870967741936,23.903225806451612,0.0,9.206451612903226
2434,Nevada,2021-07-06,,89162.375,41.625,0.0,14.0,10.0,1008.125,0.25,35.0,2.5,35.125,11.875,35.0,28.125,41.625,36.75,0.0,14.475
2435,Nevada,2021-07-07,,89162.375,41.125,0.0,13.625,10.0,1005.5,1.625,35.125,2.625,35.25,15.0,35.125,29.375,41.125,36.25,0.0,14.475
246,Arizona,2021-07-07,,85389.73333333334,39.4,0.04,23.266666666666666,10.0,1006.6666666666666,5.133333333333334,34.4,10.666666666666666,34.2,14.333333333333334,34.4,30.133333333333333,39.4,35.06666666666667,0.0,14.193333333333332
3203,South Carolina,2021-07-07,,29532.041666666668,30.375,5.195833333333334,76.5,9.25,1018.4583333333334,59.875,28.166666666666668,20.791666666666668,25.833333333333332,19.125,28.166666666666668,22.625,30.375,26.916666666666668,0.0,11.433333333333335
1194,Georgia,2021-07-07,,30543.870967741936,27.096774193548388,7.04516129032258,82.38709677419355,8.838709677419354,1017.0645161290323,73.70967741935483,25.096774193548388,19.838709677419356,23.161290322580644,16.806451612903224,25.0,20.0,27.096774193548388,24.225806451612904,0.0,10.6741935483871
838,Florida,2021-07-07,,33400.790322580644,28.362903225806452,19.63709677419356,78.4758064516129,9.080645161290322,1017.233870967742,64.55645161290323,29.161290322580644,22.25,26.169354838709676,26.64516129032258,29.161290322580644,23.258064516129032,28.362903225806452,26.903225806451612,0.0,10.507258064516138
247,Arizona,2021-07-08,,85389.73333333334,39.666666666666664,0.11333333333333334,32.06666666666667,10.0,1007.8,13.533333333333333,36.06666666666667,15.4,34.666666666666664,13.333333333333334,36.06666666666667,30.333333333333332,39.666666666666664,35.4,0.0,14.033333333333331
2436,Nevada,2021-07-08,,89162.375,40.25,0.0,18.875,10.0,1006.375,3.5,34.375,6.875,34.5,17.625,34.375,27.5,40.25,35.5,0.0,14.4625
839,Florida,2021-07-08,,33400.790322580644,31.120967741935484,3.115322580645161,70.18548387096774,9.766129032258064,1016.8709677419355,43.28225806451613,31.20967741935484,22.04032258064516,28.20967741935484,15.693548387096774,31.20967741935484,25.85483870967742,31.120967741935484,28.919354838709676,0.0,12.235483870967743
1195,Georgia,2021-07-08,,30543.870967741936,25.322580645161292,6.183870967741935,84.3225806451613,8.903225806451612,1014.3548387096774,59.70967741935484,24.032258064516128,19.516129032258064,22.35483870967742,12.161290322580646,23.838709677419356,19.774193548387096,25.322580645161292,23.29032258064516,0.0,11.174193548387096
3204,South Carolina,2021-07-08,,29532.041666666668,29.958333333333332,16.741666666666667,76.75,9.125,1012.7916666666666,70.45833333333333,26.083333333333332,20.083333333333332,24.541666666666668,27.791666666666668,26.083333333333332,18.708333333333332,29.958333333333332,25.875,0.0,11.241666666666665
840,Florida,2021-07-09,,33400.790322580644,31.330645161290324,3.552419354838709,70.91935483870968,9.741935483870968,1019.5403225806451,47.266129032258064,31.846774193548388,22.43548387096774,28.451612903225808,13.362903225806452,31.846774193548388,26.29032258064516,31.330645161290324,29.193548387096776,0.0,12.43467741935484
3205,South Carolina,2021-07-09,,29532.041666666668,31.25,3.9625,75.04166666666667,8.916666666666666,1015.8333333333334,51.916666666666664,28.166666666666668,20.541666666666668,25.75,19.375,28.166666666666668,21.166666666666668,31.25,27.458333333333332,0.0,11.916666666666666
1196,Georgia,2021-07-09,,30543.870967741936,30.483870967741936,7.51290322580645,78.3225806451613,8.0,1017.2903225806451,58.67741935483871,27.193548387096776,20.258064516129032,25.129032258064516,17.129032258064516,27.193548387096776,21.258064516129032,30.483870967741936,26.516129032258064,0.0,12.354838709677416
248,Arizona,2021-07-09,,85389.73333333334,40.4,1.0466666666666669,32.86666666666667,9.933333333333334,1008.1333333333333,27.933333333333334,36.8,16.266666666666666,35.333333333333336,16.4,36.8,31.2,40.4,36.06666666666667,0.0,13.959999999999997
2437,Nevada,2021-07-09,,89162.375,42.0,0.025,19.75,10.0,1008.375,8.125,35.875,7.75,35.5,15.5,35.875,28.25,42.0,36.75,0.0,14.4625
841,Florida,2021-07-10,,33400.790322580644,30.072580645161292,8.379032258064516,72.65322580645162,9.540322580645162,1019.9193548387096,46.096774193548384,29.983870967741936,21.653225806451612,27.18548387096774,15.75,29.983870967741936,24.612903225806452,30.072580645161292,27.967741935483872,0.0,12.844354838709672
3206,South Carolina,2021-07-10,,29532.041666666668,30.666666666666668,3.891666666666667,74.33333333333333,9.416666666666666,1016.375,59.125,28.875,21.083333333333332,26.625,17.333333333333332,28.875,22.666666666666668,30.666666666666668,27.5,0.0,11.849999999999996
1197,Georgia,2021-07-10,,30543.870967741936,29.870967741935484,5.738709677419354,76.03225806451613,9.064516129032258,1018.0967741935484,56.96774193548387,27.06451612903226,20.032258064516128,25.096774193548388,15.838709677419354,27.06451612903226,21.483870967741936,29.870967741935484,25.967741935483872,0.0,12.064516129032258
249,Arizona,2021-07-10,,85389.73333333334,40.2,1.4733333333333334,33.6,10.0,1008.2,22.133333333333333,36.13333333333333,15.8,34.2,15.466666666666667,36.13333333333333,30.333333333333332,40.2,35.86666666666667,0.0,14.073333333333329
2438,Nevada,2021-07-10,,89162.375,42.75,0.0,20.5,10.0,1008.75,7.875,36.375,8.625,35.875,12.375,36.375,28.25,42.75,37.25,0.0,14.4125
3207,South Carolina,2021-07-11,,29532.041666666668,29.875,5.733333333333333,76.33333333333333,9.208333333333334,1017.9583333333334,60.666666666666664,27.916666666666668,20.916666666666668,25.666666666666668,17.541666666666668,27.916666666666668,22.541666666666668,29.875,26.708333333333332,0.0,10.912500000000001
1198,Georgia,2021-07-11,,30543.870967741936,30.225806451612904,1.7967741935483876,71.54838709677419,9.709677419354838,1018.0967741935484,51.67741935483871,26.870967741935484,19.193548387096776,25.129032258064516,12.838709677419354,26.870967741935484,20.806451612903224,30.225806451612904,26.451612903225808,0.0,12.541935483870963
250,Arizona,2021-07-11,,85389.73333333334,40.13333333333333,1.2333333333333334,28.6,10.0,1007.8666666666667,28.066666666666666,35.93333333333333,13.8,35.2,16.066666666666666,35.93333333333333,31.533333333333335,40.13333333333333,36.266666666666666,0.0,13.78
2439,Nevada,2021-07-11,,89162.375,43.25,0.0,16.875,10.0,1006.875,11.5,37.125,6.875,36.875,18.125,37.125,29.75,43.25,37.625,0.0,14.3875
842,Florida,2021-07-11,,33400.790322580644,29.258064516129032,3.5185483870967738,70.34677419354838,9.790322580645162,1019.3467741935484,56.70161290322581,28.741935483870968,20.717741935483872,26.403225806451612,18.532258064516128,28.741935483870968,23.491935483870968,29.258064516129032,27.379032258064516,0.0,11.875806451612904
3208,South Carolina,2021-07-12,,29532.041666666668,30.375,2.3833333333333333,73.375,9.666666666666666,1022.2083333333334,48.125,28.708333333333332,20.833333333333332,26.416666666666668,18.0,28.708333333333332,23.416666666666668,30.375,27.666666666666668,0.0,12.412500000000001
2440,Nevada,2021-07-12,,89162.375,41.875,0.44999999999999996,20.875,10.0,1006.875,16.625,35.5,8.75,35.5,15.625,35.5,28.5,41.875,36.375,0.0,14.362499999999999
1199,Georgia,2021-07-12,,30543.870967741936,30.580645161290324,6.9161290322580635,73.80645161290323,9.35483870967742,1021.0967741935484,55.064516129032256,26.967741935483872,19.451612903225808,25.35483870967742,12.774193548387096,26.967741935483872,21.06451612903226,30.580645161290324,26.483870967741936,0.0,12.329032258064515
