,request.type,request.query,request.language,request.unit,location.name,location.country,location.region,location.lat,location.lon,location.timezone_id,location.utc_offset,temperature,precip,humidity,visibility,pressure,cloudcover,heatindex,dewpoint,windchill,windgust,feelslike,date,mintemp,maxtemp,avgtemp,totalsnow,sunhour
3101,Zipcode,85295,en,m,Gilbert,USA,Arizona,33.329,-111.790,America/Phoenix,-7.0,14,0.0,39,10,1014,22,11,-2,8,19,8,2021-03-16,5,14,10,0.0,11.6
3102,Zipcode,85308,en,m,Glendale,USA,Arizona,33.652,-112.167,America/Phoenix,-7.0,14,0.0,38,10,1014,12,10,-2,8,18,8,2021-03-16,6,14,10,0.0,11.6
3103,Zipcode,85374,en,m,Surprise,USA,Arizona,33.630,-112.350,America/Phoenix,-7.0,15,0.0,39,10,1014,12,10,-2,8,19,8,2021-03-16,6,15,10,0.0,11.6
3104,Zipcode,85282,en,m,Tempe,USA,Arizona,33.391,-111.926,America/Phoenix,-7.0,15,0.0,38,10,1014,17,11,-2,9,18,9,2021-03-16,7,15,11,0.0,11.6
3105,Zipcode,32714,en,m,Altamonte Springs,USA,Florida,28.670,-81.410,America/New_York,-5.0,29,0.0,64,10,1018,7,24,16,24,19,24,2021-03-16,19,29,25,0.0,11.6
3106,Zipcode,34135,en,m,Bonita Springs,USA,Florida,26.390,-81.740,America/New_York,-5.0,28,0.0,74,10,1018,18,23,17,22,24,23,2021-03-16,18,28,24,0.0,11.6
3107,Zipcode,33909,en,m,Cape Coral,USA,Florida,26.673,-81.973,America/New_York,-5.0,25,0.0,77,10,1018,15,24,18,22,27,24,2021-03-16,20,25,23,0.0,11.6
3108,Zipcode,34711,en,m,Clermont,USA,Florida,28.536,-81.764,America/New_York,-5.0,29,0.0,68,10,1018,12,24,16,23,22,24,2021-03-16,18,29,24,0.0,11.6
3109,Zipcode,33004,en,m,Dania,USA,Florida,26.060,-80.140,America/Kentucky/Monticello,-5.0,25,0.0,69,10,1019,20,25,17,24,30,25,2021-03-16,22,25,24,0.0,11.6
3110,Zipcode,33442,en,m,Deerfield Beach,USA,Florida,26.309,-80.141,America/New_York,-5.0,25,0.0,69,10,1019,22,25,18,24,30,25,2021-03-16,22,25,24,0.0,11.6
3111,Zipcode,33444,en,m,Delray Beach,USA,Florida,26.461,-80.078,America/New_York,-5.0,25,0.0,69,10,1019,24,25,17,23,29,25,2021-03-16,22,25,24,0.0,11.6
3112,Zipcode,33316,en,m,Fort Lauderdale,USA,Florida,26.100,-80.120,America/Kentucky/Monticello,-5.0,25,0.0,70,10,1019,20,25,18,24,31,25,2021-03-16,22,25,24,0.0,11.6
3113,Zipcode,33012,en,m,Hialeah,USA,Florida,25.870,-80.300,America/New_York,-5.0,26,0.0,68,10,1019,23,25,17,24,29,25,2021-03-16,22,26,24,0.0,11.6
3114,Zipcode,33033,en,m,Homestead,USA,Florida,25.494,-80.432,America/Kentucky/Monticello,-5.0,25,0.0,75,10,1019,33,25,18,23,30,25,2021-03-16,21,25,23,0.0,11.6
3115,Zipcode,34453,en,m,Inverness,USA,Florida,28.870,-82.350,America/New_York,-5.0,28,0.0,74,10,1018,4,23,16,22,23,23,2021-03-16,17,28,23,0.0,11.6
3116,Zipcode,33040,en,m,Key West,USA,Florida,24.560,-81.760,America/New_York,-5.0,24,0.0,81,10,1018,30,25,20,23,42,25,2021-03-16,21,24,23,0.0,11.6
3117,Zipcode,33463,en,m,Lake Worth,USA,Florida,26.611,-80.132,America/New_York,-5.0,26,0.0,67,10,1019,24,25,17,24,26,25,2021-03-16,22,26,24,0.0,11.6
3118,Zipcode,33771,en,m,Largo,USA,Florida,27.900,-82.760,America/New_York,-5.0,23,0.0,80,10,1018,14,23,18,21,30,21,2021-03-16,17,23,22,0.0,11.6
3119,Zipcode,34788,en,m,Leesburg,USA,Florida,28.850,-81.780,America/New_York,-5.0,28,0.0,68,10,1018,11,24,15,23,23,24,2021-03-16,17,28,24,0.0,11.6
3120,Zipcode,33064,en,m,Pompano Beach,USA,Florida,26.281,-80.114,America/New_York,-5.0,25,0.0,69,10,1019,22,25,18,24,30,25,2021-03-16,22,25,24,0.0,11.6
3121,Zipcode,33547,en,m,Lithia,USA,Florida,27.810,-82.150,America/New_York,-5.0,28,0.0,73,10,1018,21,24,17,22,24,24,2021-03-16,19,28,23,0.0,11.6
3122,Zipcode,33016,en,m,Hialeah,USA,Florida,25.892,-80.330,America/New_York,-5.0,26,0.0,67,10,1019,22,26,17,24,28,26,2021-03-16,22,26,24,0.0,11.6
3123,Zipcode,34103,en,m,Naples,USA,Florida,26.188,-81.804,America/New_York,-5.0,25,0.0,79,10,1018,12,23,18,22,30,23,2021-03-16,20,25,23,0.0,11.6
3124,Zipcode,33160,en,m,North Miami Beach,USA,Florida,25.935,-80.134,America/Kentucky/Monticello,-5.0,25,0.0,70,10,1019,21,25,18,24,31,25,2021-03-16,22,25,24,0.0,11.6
3125,Zipcode,32073,en,m,Orange Park,USA,Florida,30.175,-81.758,America/New_York,-5.0,29,0.0,62,10,1017,21,24,15,23,20,24,2021-03-16,18,29,24,0.0,11.6
3126,Zipcode,32176,en,m,Ormond Beach,USA,Florida,29.326,-81.058,America/New_York,-5.0,25,0.0,75,10,1018,15,22,17,21,27,22,2021-03-16,19,25,22,0.0,11.6
3127,Zipcode,32765,en,m,Oviedo,USA,Florida,28.648,-81.210,America/New_York,-5.0,29,0.0,66,10,1018,24,23,16,23,18,23,2021-03-16,18,29,24,0.0,11.6
3128,Zipcode,33410,en,m,Palm Beach Gardens,USA,Florida,26.843,-80.088,America/New_York,-5.0,25,0.0,69,10,1019,23,25,17,23,29,25,2021-03-16,22,25,24,0.0,11.6
3129,Zipcode,32137,en,m,Palm Coast,USA,Florida,29.542,-81.227,America/New_York,-5.0,25,0.0,74,10,1018,10,22,16,21,24,22,2021-03-16,18,25,22,0.0,11.6
3130,Zipcode,34684,en,m,Palm Harbor,USA,Florida,28.078,-82.726,America/New_York,-5.0,24,0.0,77,10,1018,15,23,17,22,30,22,2021-03-16,20,24,22,0.0,11.6
3131,Zipcode,32405,en,m,Panama City,USA,Florida,30.203,-85.661,America/Chicago,-6.0,25,4.9,85,7,1015,63,22,19,21,27,22,2021-03-16,19,25,22,0.0,7.4
3132,Zipcode,33026,en,m,Hollywood,USA,Florida,26.030,-80.300,America/New_York,-5.0,26,0.0,65,10,1019,21,26,17,24,27,26,2021-03-16,22,26,24,0.0,11.6
3133,Zipcode,33563,en,m,Plant City,USA,Florida,28.015,-82.137,America/New_York,-5.0,28,0.0,70,10,1018,13,24,16,23,22,24,2021-03-16,18,28,24,0.0,11.6
3134,Zipcode,33948,en,m,Port Charlotte,USA,Florida,26.983,-82.145,America/New_York,-5.0,27,0.0,74,10,1018,25,24,17,22,22,24,2021-03-16,18,27,23,0.0,11.6
3135,Zipcode,34986,en,m,Port Saint Lucie,USA,Florida,27.320,-80.420,America/New_York,-5.0,27,0.0,71,10,1019,18,24,17,23,28,24,2021-03-16,20,27,24,0.0,11.6
3136,Zipcode,33411,en,m,West Palm Beach,USA,Florida,26.716,-80.217,America/New_York,-5.0,27,0.0,63,10,1019,22,25,16,24,21,25,2021-03-16,21,27,24,0.0,11.6
3137,Zipcode,32771,en,m,Sanford,USA,Florida,28.794,-81.297,America/New_York,-5.0,29,0.0,65,10,1018,8,24,15,23,18,24,2021-03-16,18,29,24,0.0,11.6
3138,Zipcode,33870,en,m,Sebring,USA,Florida,27.486,-81.417,America/New_York,-5.0,29,0.0,69,10,1018,25,24,16,23,20,24,2021-03-16,18,29,24,0.0,11.6
3139,Zipcode,33772,en,m,Seminole,USA,Florida,27.837,-82.799,America/New_York,-5.0,23,0.0,81,10,1018,17,24,18,22,30,22,2021-03-16,21,23,22,0.0,11.6
3140,Zipcode,34113,en,m,Naples,USA,Florida,26.060,-81.745,America/New_York,-5.0,26,0.0,69,10,1025,13,22,15,21,29,22,2021-03-12,18,26,22,0.0,11.6
3141,Zipcode,34606,en,m,Spring Hill,USA,Florida,28.470,-82.600,America/New_York,-5.0,24,0.0,73,10,1027,2,19,14,19,22,19,2021-03-12,15,24,20,0.0,11.6
3142,Zipcode,32086,en,m,Saint Augustine,USA,Florida,29.759,-81.304,America/New_York,-5.0,20,0.0,75,10,1028,7,17,13,17,15,17,2021-03-12,15,20,18,0.0,11.6
3143,Zipcode,33704,en,m,Saint Petersburg,USA,Florida,27.795,-82.635,America/Kentucky/Monticello,-5.0,25,0.0,72,10,1026,1,21,15,20,27,20,2021-03-12,17,25,21,0.0,11.6
3144,Zipcode,33323,en,m,Fort Lauderdale,USA,Florida,26.155,-80.317,America/New_York,-5.0,25,0.6,61,10,1025,46,24,15,23,30,24,2021-03-12,21,25,23,0.0,10.2
3145,Zipcode,32308,en,m,Tallahassee,USA,Florida,30.504,-84.212,America/New_York,-5.0,27,0.0,65,9,1028,3,20,11,20,9,20,2021-03-12,12,27,21,0.0,11.6
3146,Zipcode,33617,en,m,Tampa,USA,Florida,28.040,-82.400,America/New_York,-5.0,26,0.0,69,10,1027,3,20,13,20,22,20,2021-03-12,15,26,21,0.0,11.6
3147,Zipcode,32159,en,m,Lady Lake,USA,Florida,28.930,-81.930,America/New_York,-5.0,26,0.0,69,10,1027,1,20,12,19,19,19,2021-03-12,14,26,21,0.0,11.6
3148,Zipcode,32966,en,m,Vero Beach,USA,Florida,27.640,-80.480,America/New_York,-5.0,22,0.0,73,10,1026,18,21,15,20,27,20,2021-03-12,18,22,20,0.0,11.6
3149,Zipcode,33544,en,m,Wesley Chapel,USA,Florida,28.270,-82.319,America/New_York,-5.0,26,0.0,70,8,1027,2,20,13,19,19,19,2021-03-12,14,26,21,0.0,11.6
3150,Zipcode,33880,en,m,Winter Haven,USA,Florida,27.997,-81.752,America/New_York,-5.0,25,0.0,72,9,1027,4,20,13,19,22,19,2021-03-12,15,25,21,0.0,11.6
3151,Zipcode,32792,en,m,Winter Park,USA,Florida,28.612,-81.304,America/New_York,-5.0,25,0.0,66,10,1027,5,21,13,21,16,21,2021-03-12,17,25,22,0.0,11.6
3152,Zipcode,32708,en,m,Winter Springs,USA,Florida,28.688,-81.271,America/New_York,-5.0,25,0.0,66,10,1027,5,21,13,20,16,20,2021-03-12,17,25,21,0.0,11.6
3153,Zipcode,31707,en,m,Albany,USA,Georgia,31.580,-84.220,America/New_York,-5.0,24,0.0,65,10,1027,6,18,11,18,12,18,2021-03-12,13,24,19,0.0,11.6
3154,Zipcode,30022,en,m,Alpharetta,USA,Georgia,34.030,-84.241,America/New_York,-5.0,23,0.0,58,10,1027,9,18,9,18,9,18,2021-03-12,14,23,19,0.0,11.6
3155,Zipcode,30606,en,m,Athens,USA,Georgia,33.949,-83.423,America/New_York,-5.0,23,0.0,69,10,1027,15,17,10,16,11,16,2021-03-12,10,23,18,0.0,11.6
3156,Zipcode,30329,en,m,Atlanta,USA,Georgia,33.830,-84.320,America/New_York,-5.0,25,0.0,52,10,1028,9,20,9,20,8,20,2021-03-12,15,25,20,0.0,11.6
3157,Zipcode,30114,en,m,Canton,USA,Georgia,34.248,-84.524,America/New_York,-5.0,22,0.0,67,10,1027,11,17,10,16,8,16,2021-03-12,11,22,17,0.0,11.6
3158,Zipcode,30529,en,m,Commerce,USA,Georgia,34.188,-83.514,America/New_York,-5.0,23,0.0,71,10,1027,14,17,10,16,12,16,2021-03-12,10,23,17,0.0,11.6
3159,Zipcode,30012,en,m,Conyers,USA,Georgia,33.707,-84.005,America/New_York,-5.0,24,0.0,63,10,1028,11,18,9,17,11,17,2021-03-12,12,24,19,0.0,11.6
3160,Zipcode,30041,en,m,Cumming,USA,Georgia,34.200,-84.070,America/New_York,-5.0,23,0.0,67,10,1027,10,17,10,17,9,17,2021-03-12,11,23,18,0.0,11.6
3161,Zipcode,30720,en,m,Dalton,USA,Georgia,34.760,-84.976,America/New_York,-5.0,21,0.1,76,10,1027,35,17,11,16,11,16,2021-03-12,11,21,17,0.0,11.6
3162,Zipcode,30135,en,m,Douglasville,USA,Georgia,33.696,-84.743,America/New_York,-5.0,24,0.0,62,10,1028,9,18,9,17,11,17,2021-03-12,12,24,19,0.0,11.6
3163,Zipcode,30501,en,m,Gainesville,USA,Georgia,34.290,-83.820,America/New_York,-5.0,22,0.0,70,10,1027,12,17,10,16,11,16,2021-03-12,10,22,17,0.0,11.6
3164,Zipcode,30144,en,m,Kennesaw,USA,Georgia,34.030,-84.580,America/New_York,-5.0,24,0.0,60,10,1027,11,18,10,18,9,18,2021-03-12,13,24,19,0.0,11.6
3165,Zipcode,30269,en,m,Peachtree City,USA,Georgia,33.390,-84.560,America/New_York,-5.0,24,0.0,65,10,1028,8,19,10,18,10,18,2021-03-12,12,24,19,0.0,11.6
3166,Zipcode,30161,en,m,Rome,USA,Georgia,34.250,-85.110,America/New_York,-5.0,23,0.0,73,10,1027,13,17,11,17,9,17,2021-03-12,11,23,18,0.0,11.6
3167,Zipcode,30075,en,m,Roswell,USA,Georgia,34.050,-84.380,America/New_York,-5.0,24,0.0,54,10,1028,9,20,9,19,8,19,2021-03-12,15,24,19,0.0,11.6
3168,Zipcode,31419,en,m,Savannah,USA,Georgia,31.980,-81.180,America/New_York,-5.0,23,0.0,73,10,1028,5,19,12,18,11,18,2021-03-12,14,23,19,0.0,11.6
3169,Zipcode,30281,en,m,Stockbridge,USA,Georgia,33.550,-84.210,America/New_York,-5.0,24,0.0,58,10,1028,8,18,8,18,11,18,2021-03-12,12,24,19,0.0,11.6
3170,Zipcode,30024,en,m,Suwanee,USA,Georgia,34.060,-84.080,America/New_York,-5.0,23,0.0,62,10,1027,9,17,9,17,10,17,2021-03-12,12,23,18,0.0,11.6
3171,Zipcode,31601,en,m,Valdosta,USA,Georgia,30.826,-83.284,America/New_York,-5.0,25,0.0,68,10,1028,4,20,11,19,10,19,2021-03-12,13,25,20,0.0,11.6
3172,Zipcode,31093,en,m,Warner Robins,USA,Georgia,32.636,-83.642,America/New_York,-5.0,24,0.0,67,10,1028,7,18,11,18,13,18,2021-03-12,12,24,19,0.0,11.6
3173,Zipcode,89014,en,m,Henderson,USA,Nevada,36.063,-115.055,America/Los_Angeles,-8.0,10,5.1,52,10,1017,71,8,-1,7,9,7,2021-03-12,6,10,8,0.0,6.0
3174,Zipcode,89029,en,m,Laughlin,USA,Nevada,35.139,-114.624,America/Phoenix,-7.0,14,10.1,52,10,1017,82,8,-2,6,13,6,2021-03-12,2,14,8,0.0,6.0
3175,Zipcode,89032,en,m,North Las Vegas,USA,Nevada,36.224,-115.172,America/Los_Angeles,-8.0,9,4.2,53,10,1016,65,6,-2,4,13,4,2021-03-12,3,9,7,0.0,6.0
3176,Zipcode,89502,en,m,Reno,USA,Nevada,39.501,-119.765,America/Los_Angeles,-8.0,6,0.1,42,10,1022,13,3,-9,0,13,0,2021-03-12,0,6,3,0.0,11.6
3177,Zipcode,89434,en,m,Sparks,USA,Nevada,39.550,-119.720,America/Los_Angeles,-8.0,3,0.1,41,10,1022,12,0,-11,-3,16,-3,2021-03-12,-5,3,0,0.0,11.6
3178,Zipcode,29803,en,m,Aiken,USA,South Carolina,33.500,-81.720,America/New_York,-5.0,23,0.0,70,10,1028,11,17,11,16,18,16,2021-03-12,11,23,18,0.0,11.6
3179,Zipcode,29621,en,m,Anderson,USA,South Carolina,34.524,-82.645,America/New_York,-5.0,22,0.0,71,10,1027,25,17,10,16,20,16,2021-03-12,10,22,17,0.0,11.6
3180,Zipcode,29902,en,m,Beaufort,USA,South Carolina,32.429,-80.699,America/New_York,-5.0,21,0.0,74,10,1028,5,17,12,17,14,17,2021-03-12,13,21,18,0.0,11.6
3181,Zipcode,29910,en,m,Bluffton,USA,South Carolina,32.260,-80.870,America/New_York,-5.0,19,0.0,77,10,1028,7,16,12,16,19,16,2021-03-12,14,19,16,0.0,11.6
3182,Zipcode,29407,en,m,Charleston,USA,South Carolina,32.800,-80.011,America/New_York,-5.0,23,0.0,70,10,1028,7,19,11,18,14,18,2021-03-12,13,23,19,0.0,11.6
3183,Zipcode,29642,en,m,Easley,USA,South Carolina,34.810,-82.560,America/New_York,-5.0,22,0.0,72,10,1027,26,17,10,15,19,15,2021-03-12,10,22,17,0.0,11.6
3184,Zipcode,29501,en,m,Florence,USA,South Carolina,34.180,-79.780,America/New_York,-5.0,23,0.0,72,10,1027,18,18,11,17,21,17,2021-03-12,12,23,18,0.0,11.6
3185,Zipcode,29341,en,m,Gaffney,USA,South Carolina,35.095,-81.677,America/New_York,-5.0,22,0.0,70,10,1027,35,17,10,16,16,16,2021-03-12,10,22,17,0.0,11.6
3186,Zipcode,29615,en,m,Greenville,USA,South Carolina,34.869,-82.312,America/New_York,-5.0,22,0.0,72,10,1027,29,17,10,15,21,15,2021-03-12,10,22,17,0.0,11.6
3187,Zipcode,29649,en,m,Greenwood,USA,South Carolina,34.220,-82.160,America/New_York,-5.0,23,0.0,72,8,1027,32,18,10,16,18,16,2021-03-12,10,23,18,0.0,10.2
3188,Zipcode,29464,en,m,Mount Pleasant,USA,South Carolina,32.820,-79.846,America/New_York,-5.0,20,0.0,75,10,1028,7,17,12,17,19,17,2021-03-12,14,20,17,0.0,11.6
3189,Zipcode,29576,en,m,Murrells Inlet,USA,South Carolina,33.587,-79.010,America/Kentucky/Monticello,-5.0,19,0.0,75,10,1028,12,16,12,16,26,16,2021-03-12,14,19,17,0.0,11.6
3190,Zipcode,29406,en,m,Charleston,USA,South Carolina,32.916,-80.030,America/New_York,-5.0,23,0.0,69,10,1028,8,20,12,19,12,19,2021-03-12,15,23,20,0.0,11.6
3191,Zipcode,29732,en,m,Rock Hill,USA,South Carolina,34.971,-81.061,America/New_York,-5.0,23,0.0,70,10,1027,31,18,10,16,17,16,2021-03-12,11,23,18,0.0,11.6
3192,Zipcode,29301,en,m,Spartanburg,USA,South Carolina,34.934,-81.965,America/New_York,-5.0,23,0.0,69,10,1027,29,18,10,16,21,16,2021-03-12,11,23,17,0.0,11.6
3193,Zipcode,29150,en,m,Sumter,USA,South Carolina,33.920,-80.359,America/New_York,-5.0,23,0.0,71,10,1027,18,18,11,17,19,17,2021-03-12,11,23,18,0.0,11.6
3194,Zipcode,85323,en,m,Avondale,USA,Arizona,33.429,-112.345,America/Phoenix,-7.0,14,7.3,55,9,1018,64,11,2,9,12,9,2021-03-12,5,14,10,0.0,7.4
3195,Zipcode,85296,en,m,Gilbert,USA,Arizona,33.310,-111.770,America/Phoenix,-7.0,13,4.4,54,10,1018,76,11,2,10,18,10,2021-03-12,9,13,12,0.0,6.0
3196,Zipcode,85208,en,m,Mesa,USA,Arizona,33.390,-111.650,America/Phoenix,-7.0,12,4.1,56,10,1018,76,11,2,9,18,9,2021-03-12,8,12,11,0.0,6.0
3197,Zipcode,85737,en,m,Tucson,USA,Arizona,32.425,-110.958,America/Phoenix,-7.0,11,2.6,55,10,1018,38,7,-2,5,20,5,2021-03-12,3,11,9,0.0,10.2
3198,Zipcode,85225,en,m,Chandler,USA,Arizona,33.320,-111.830,America/Phoenix,-7.0,13,4.1,54,9,1018,73,11,2,10,18,10,2021-03-12,10,13,12,0.0,6.0
3199,Zipcode,33433,en,m,Boca Raton,USA,Florida,26.348,-80.158,America/New_York,-5.0,24,1.4,66,10,1025,50,24,16,22,33,24,2021-03-12,21,24,22,0.0,8.8
3200,Zipcode,34205,en,m,Bradenton,USA,Florida,27.490,-82.590,America/New_York,-5.0,26,0.0,70,10,1026,1,21,15,21,24,21,2021-03-12,16,26,22,0.0,11.6
3201,Zipcode,33626,en,m,Tampa,USA,Florida,28.061,-82.614,America/New_York,-5.0,26,0.0,67,10,1027,1,21,14,21,20,21,2021-03-12,16,26,21,0.0,11.6
3202,Zipcode,33759,en,m,Clearwater,USA,Florida,27.980,-82.718,America/Kentucky/Monticello,-5.0,24,0.0,70,10,1026,0,21,14,20,25,20,2021-03-12,17,24,21,0.0,11.6
3203,Zipcode,33065,en,m,Pompano Beach,USA,Florida,26.273,-80.266,America/New_York,-5.0,25,1.0,61,10,1025,53,23,14,22,27,23,2021-03-12,21,25,23,0.0,10.2
3204,Zipcode,33483,en,m,Delray Beach,USA,Florida,26.460,-80.060,America/New_York,-5.0,23,1.4,67,10,1025,64,24,16,22,32,24,2021-03-12,21,23,22,0.0,7.4
3205,Zipcode,33558,en,m,Lutz,USA,Florida,28.157,-82.521,America/New_York,-5.0,25,0.0,69,10,1027,2,20,13,20,19,20,2021-03-12,15,25,21,0.0,11.6
3206,Zipcode,32953,en,m,Merritt Island,USA,Florida,28.400,-80.705,America/Kentucky/Monticello,-5.0,23,0.2,72,10,1027,25,20,14,19,19,19,2021-03-12,17,23,20,0.0,11.6
3207,Zipcode,33172,en,m,Miami,USA,Florida,25.800,-80.360,America/New_York,-5.0,25,0.5,63,10,1025,34,24,15,23,32,24,2021-03-12,21,25,23,0.0,11.6
3208,Zipcode,33018,en,m,Hialeah,USA,Florida,25.925,-80.375,America/New_York,-5.0,25,0.6,62,10,1025,33,25,15,23,32,25,2021-03-12,21,25,23,0.0,11.6
3209,Zipcode,33408,en,m,North Palm Beach,USA,Florida,26.838,-80.060,America/New_York,-5.0,23,0.6,68,10,1026,53,23,16,22,30,22,2021-03-12,21,23,22,0.0,10.2
3210,Zipcode,32905,en,m,Palm Bay,USA,Florida,28.007,-80.594,America/Kentucky/Monticello,-5.0,21,0.0,76,10,1027,15,20,15,19,26,19,2021-03-12,18,21,20,0.0,11.6
3211,Zipcode,32164,en,m,Palm Coast,USA,Florida,29.530,-81.230,America/New_York,-5.0,21,0.0,73,10,1028,4,19,13,18,16,18,2021-03-12,16,21,19,0.0,11.6
3212,Zipcode,32407,en,m,Panama City Beach,USA,Florida,30.203,-85.819,America/Chicago,-6.0,21,0.0,80,10,1027,3,17,14,17,16,17,2021-03-12,15,21,18,0.0,11.6
3213,Zipcode,32502,en,m,Pensacola,USA,Florida,30.423,-87.227,America/Chicago,-6.0,22,0.0,79,8,1027,17,19,14,18,13,18,2021-03-12,15,22,19,0.0,8.7
3214,Zipcode,33062,en,m,Pompano Beach,USA,Florida,26.235,-80.094,America/Kentucky/Monticello,-5.0,24,1.0,65,10,1025,56,25,15,22,33,25,2021-03-12,21,24,23,0.0,10.2
3215,Zipcode,34668,en,m,Port Richey,USA,Florida,28.304,-82.701,America/New_York,-5.0,23,0.0,74,10,1027,1,19,14,19,25,19,2021-03-12,16,23,20,0.0,11.6
3216,Zipcode,32550,en,m,Miramar Beach,USA,Florida,30.382,-86.353,America/Chicago,-6.0,21,0.0,84,10,1027,9,17,15,17,16,17,2021-03-12,15,21,18,0.0,11.6
3217,Zipcode,30097,en,m,Duluth,USA,Georgia,34.026,-84.142,America/New_York,-5.0,24,0.0,54,10,1028,9,19,9,19,9,19,2021-03-12,14,24,19,0.0,11.6
3218,Zipcode,30260,en,m,Morrow,USA,Georgia,33.580,-84.330,America/New_York,-5.0,25,0.0,59,10,1028,9,19,9,19,11,19,2021-03-12,13,25,19,0.0,11.6
3219,Zipcode,89052,en,m,Henderson,USA,Nevada,35.990,-115.120,America/Los_Angeles,-8.0,11,4.5,53,10,1017,59,8,-1,7,9,7,2021-03-12,5,11,9,0.0,7.4
3220,Zipcode,29577,en,m,Myrtle Beach,USA,South Carolina,33.703,-78.912,America/New_York,-5.0,21,0.0,73,10,1028,12,17,11,16,22,16,2021-03-12,14,21,17,0.0,11.6
3221,Zipcode,85255,en,m,Scottsdale,USA,Arizona,33.678,-111.807,America/Phoenix,-7.0,12,6.6,56,10,1018,68,10,2,9,19,9,2021-03-12,8,12,10,0.0,7.4
3222,Zipcode,85345,en,m,Peoria,USA,Arizona,33.570,-112.246,America/Phoenix,-7.0,13,9.3,53,8,1018,77,12,2,10,15,10,2021-03-12,10,13,11,0.0,6.0
3223,Zipcode,85250,en,m,Scottsdale,USA,Arizona,33.523,-111.907,America/Phoenix,-7.0,14,4.5,51,9,1018,76,12,2,11,18,11,2021-03-12,11,14,12,0.0,6.0
3224,Zipcode,85718,en,m,Tucson,USA,Arizona,32.310,-110.920,America/Phoenix,-7.0,11,2.6,55,10,1018,38,7,-2,5,20,5,2021-03-12,3,11,9,0.0,10.2
3225,Zipcode,33134,en,m,Miami,USA,Florida,25.754,-80.272,America/New_York,-5.0,24,0.7,64,10,1025,37,25,15,23,35,25,2021-03-12,22,24,23,0.0,11.6
3226,Zipcode,34108,en,m,Naples,USA,Florida,26.236,-81.806,America/New_York,-5.0,26,0.0,69,10,1025,13,22,15,21,29,22,2021-03-12,18,26,22,0.0,11.6
3227,Zipcode,32819,en,m,Orlando,USA,Florida,28.460,-81.476,America/New_York,-5.0,25,0.0,64,10,1027,4,21,13,20,18,20,2021-03-12,17,25,21,0.0,11.6
3228,Zipcode,32789,en,m,Winter Park,USA,Florida,28.600,-81.360,America/New_York,-5.0,25,0.0,66,10,1027,5,21,13,21,16,21,2021-03-12,17,25,22,0.0,11.6
3229,Zipcode,34239,en,m,Sarasota,USA,Florida,27.310,-82.518,America/New_York,-5.0,26,0.0,70,10,1026,1,21,15,21,24,21,2021-03-12,16,26,22,0.0,11.6
3230,Zipcode,30346,en,m,Atlanta,USA,Georgia,33.928,-84.344,America/New_York,-5.0,25,0.0,53,10,1028,9,20,9,20,8,20,2021-03-12,15,25,20,0.0,11.6
3231,Zipcode,33131,en,m,Miami,USA,Florida,25.767,-80.191,America/Kentucky/Monticello,-5.0,23,0.8,67,10,1025,33,25,16,23,38,25,2021-03-12,22,23,23,0.0,11.6
3232,Zipcode,33511,en,m,Brandon,USA,Florida,27.912,-82.297,America/New_York,-5.0,26,0.0,64,10,1025,1,22,13,21,19,21,2021-03-13,16,26,21,0.0,11.6
3233,Zipcode,33765,en,m,Clearwater,USA,Florida,27.970,-82.750,America/New_York,-5.0,24,0.0,67,10,1025,0,21,14,20,18,20,2021-03-13,17,24,21,0.0,11.6
3234,Zipcode,33607,en,m,Tampa,USA,Florida,27.966,-82.511,America/Kentucky/Monticello,-5.0,25,0.0,62,10,1025,0,21,13,21,18,21,2021-03-13,17,25,21,0.0,11.6
3235,Zipcode,33559,en,m,Lutz,USA,Florida,28.165,-82.407,America/New_York,-5.0,26,0.0,63,10,1025,1,21,12,20,17,20,2021-03-13,16,26,21,0.0,11.6
3236,Zipcode,33180,en,m,Miami,USA,Florida,25.962,-80.141,America/Kentucky/Monticello,-5.0,24,0.4,67,10,1023,57,25,16,23,29,25,2021-03-13,22,24,23,0.0,10.2
3237,Zipcode,33770,en,m,Largo,USA,Florida,27.921,-82.800,America/New_York,-5.0,24,0.0,67,10,1025,0,21,14,20,18,20,2021-03-13,17,24,21,0.0,11.6
3238,Zipcode,33434,en,m,Boca Raton,USA,Florida,26.383,-80.163,America/New_York,-5.0,24,0.1,65,10,1024,43,24,15,22,25,24,2021-03-13,21,24,23,0.0,10.2
3239,Zipcode,34134,en,m,Bonita Springs,USA,Florida,26.363,-81.823,America/New_York,-5.0,27,0.0,66,10,1024,1,22,14,21,23,22,2021-03-13,16,27,22,0.0,11.6
3240,Zipcode,33426,en,m,Boynton Beach,USA,Florida,26.518,-80.082,America/New_York,-5.0,24,0.2,65,10,1024,52,23,15,22,24,23,2021-03-13,21,24,22,0.0,8.8
3241,Zipcode,34210,en,m,Bradenton,USA,Florida,27.455,-82.642,America/New_York,-5.0,27,0.0,67,10,1024,0,22,15,21,17,21,2021-03-13,16,27,22,0.0,11.6
3242,Zipcode,34613,en,m,Brooksville,USA,Florida,28.557,-82.519,America/New_York,-5.0,26,0.0,64,10,1025,1,21,12,20,14,20,2021-03-13,14,26,21,0.0,11.6
3243,Zipcode,33991,en,m,Cape Coral,USA,Florida,26.629,-82.002,America/New_York,-5.0,26,0.0,66,10,1024,1,22,14,21,22,22,2021-03-13,17,26,22,0.0,11.6
